Customer ID,Age,Gender,Annual Income,Spending Score
997,88,Male,126918.00,84
998,73,Female,178461.00,75
999,84,Male,37244.00,35
1000,76,Female,124852.00,9
1001,28,Female,127447.00,34
1002,54,Male,171757.00,85
1003,45,Male,48710.00,79
1004,56,Female,85585.00,91
1005,64,Male,130835.00,65
1006,18,Female,88033.00,82
1007,45,Male,168639.00,37
1008,69,Female,112028.00,59
1009,77,Male,56662.00,78
1010,32,Male,146940.00,21
1011,41,Female,118767.00,25
1012,79,Male,101589.00,50
1013,83,Female,62279.00,1
1014,53,Female,79103.00,4
1015,69,Female,30459.00,11
1016,61,Male,136238.00,89
1017,79,Male,104565.00,48
1018,78,Male,135766.00,86
1019,85,Female,63312.00,7
1020,65,Female,188207.00,28
1021,39,Male,196640.00,78
1022,33,Male,138814.00,7
1023,55,Female,130471.00,76
1024,59,Female,25298.00,76
1025,41,Male,191769.00,68
1026,79,Female,99659.00,18
1027,63,Male,135239.00,66
1028,46,Male,133902.00,94
1029,78,Female,186037.00,60
1030,69,Female,157149.00,88
1031,82,Female,136991.00,41
1032,31,Male,123518.00,60
1033,90,Male,192338.00,59
1034,48,Female,45002.00,84
1035,83,Female,150867.00,71
1036,57,Female,74288.00,51
1037,43,Male,177446.00,14
1038,65,Male,129764.00,37
1039,36,Male,46072.00,2
1040,36,Male,108956.00,70
1041,20,Female,148279.00,90
1042,21,Female,82673.00,96
1043,56,Male,179815.00,2
1044,38,Female,100452.00,99
1045,70,Male,141868.00,82
1046,49,Male,135544.00,98
1047,82,Male,94305.00,88
1048,21,Male,120726.00,37
1049,20,Male,149016.00,1
1050,41,Male,159943.00,90
1051,77,Male,58786.00,78
1052,30,Female,76805.00,97
1053,27,Male,55536.00,32
1054,60,Male,130383.00,98
1055,80,Male,94248.00,45
1056,44,Female,157372.00,77
1057,47,Male,160934.00,77
1058,37,Male,142843.00,3
1059,39,Male,82780.00,77
1060,69,Male,81578.00,69
1061,41,Female,74248.00,74
1062,61,Male,31667.00,51
1063,21,Female,43644.00,41
1064,77,Female,129433.00,13
1065,21,Female,141651.00,59
1066,45,Female,98008.00,33
1067,90,Male,30106.00,81
1068,81,Female,109914.00,38
1069,64,Male,189253.00,31
1070,66,Female,118827.00,14
1071,75,Male,129898.00,64
1072,77,Male,96453.00,61
1073,77,Male,191839.00,22
1074,30,Female,32502.00,57
1075,69,Female,82627.00,95
1076,29,Female,191760.00,88
1077,59,Male,143480.00,51
1078,72,Male,45842.00,74
1079,27,Male,122499.00,24
1080,80,Female,24154.00,1
1081,50,Male,109977.00,78
1082,25,Female,199600.00,37
1083,33,Male,82063.00,53
1084,20,Female,61127.00,16
1085,19,Male,36886.00,59
1086,79,Male,189916.00,81
1087,41,Male,40081.00,87
1088,78,Female,98635.00,19
1089,61,Male,193151.00,39
1090,31,Male,169901.00,86
1091,48,Male,85718.00,29
1092,48,Male,31319.00,47
1093,38,Female,85370.00,61
1094,43,Female,92020.00,25
1095,61,Male,171183.00,29
1096,28,Male,123199.00,98
1097,64,Male,31629.00,29
1098,70,Female,153603.00,31
1099,76,Male,58100.00,28
1100,52,Male,25588.00,90
1101,44,Male,182368.00,32
1102,83,Female,185607.00,72
1103,51,Female,181837.00,45
1104,87,Female,48210.00,46
1105,75,Female,31056.00,95
1106,46,Male,98252.00,84
1107,22,Female,81428.00,81
1108,24,Male,154669.00,64
1109,47,Male,87630.00,17
1110,59,Male,71744.00,51
1111,46,Male,84357.00,64
1112,44,Female,27595.00,95
1113,81,Female,118427.00,39
1114,58,Male,57070.00,13
1115,66,Female,25968.00,74
1116,66,Male,37225.00,59
1117,59,Female,72876.00,59
1118,28,Female,88657.00,64
1119,50,Male,48916.00,28
1120,81,Male,95441.00,41
1121,27,Female,177593.00,46
1122,63,Male,79629.00,97
1123,56,Female,172023.00,59
1124,30,Female,187248.00,23
1125,38,Male,149779.00,77
1126,61,Female,61869.00,90
1127,42,Male,51495.00,76
1128,23,Female,191209.00,89
1129,18,Female,170359.00,50
1130,23,Male,42140.00,56
1131,90,Female,154016.00,94
1132,41,Female,161143.00,23
1133,64,Male,181359.00,82
1134,46,Female,31179.00,97
1135,60,Female,101192.00,54
1136,74,Male,198753.00,31
1137,35,Male,112265.00,99
1138,79,Male,167629.00,52
1139,84,Female,142021.00,10
1140,89,Female,140505.00,12
1141,86,Male,119131.00,28
1142,72,Female,47200.00,56
1143,85,Female,109068.00,2
1144,81,Female,121655.00,56
1145,38,Female,193906.00,66
1146,33,Female,167291.00,88
1147,73,Female,54654.00,27
1148,37,Male,186282.00,5
1149,18,Female,97203.00,48
1150,48,Female,98016.00,35
1151,58,Male,154233.00,32
1152,32,Female,110999.00,32
1153,51,Female,34274.00,3
1154,86,Male,115225.00,51
1155,60,Female,183866.00,34
1156,62,Female,24007.00,7
1157,90,Female,153258.00,81
1158,45,Female,48151.00,54
1159,29,Female,186921.00,16
1160,51,Male,188471.00,4
1161,71,Male,144391.00,38
1162,70,Female,125291.00,46
1163,89,Male,59951.00,13
1164,77,Male,197572.00,6
1165,56,Female,158605.00,6
1166,78,Male,82824.00,22
1167,88,Female,78240.00,18
1168,64,Male,49367.00,56
1169,41,Female,86738.00,71
1170,28,Female,20532.00,20
1171,19,Male,113294.00,97
1172,50,Female,173091.00,59
1173,22,Female,91559.00,49
1174,26,Male,57946.00,80
1175,63,Female,142120.00,28
1176,77,Female,155931.00,47
1177,60,Male,137514.00,99
1178,65,Male,118898.00,97
1179,79,Female,62097.00,55
1180,40,Male,40503.00,7
1181,47,Male,127556.00,87
1182,45,Male,90774.00,59
1183,21,Male,124870.00,19
1184,55,Male,193741.00,56
1185,56,Female,73071.00,89
1186,39,Male,56156.00,44
1187,50,Male,49112.00,74
1188,36,Female,130987.00,4
1189,87,Female,182091.00,14
1190,70,Male,51841.00,94
1191,38,Male,93172.00,96
1192,85,Male,50325.00,56
1193,85,Female,101047.00,65
1194,55,Male,183905.00,47
1195,75,Female,142861.00,45
1196,45,Female,20820.00,8
1197,52,Male,44444.00,4
1198,32,Male,114698.00,87
1199,65,Male,163879.00,78
1200,63,Female,120803.00,9
1201,22,Male,186838.00,6
1202,65,Female,40388.00,52
1203,62,Female,97287.00,5
1204,79,Male,83248.00,13
1205,23,Male,37466.00,97
1206,34,Female,149280.00,11
1207,29,Female,170268.00,5
1208,22,Male,67063.00,13
1209,84,Male,87495.00,34
1210,20,Male,74329.00,96
1211,51,Female,28876.00,9
1212,40,Male,172649.00,68
1213,88,Male,118210.00,46
1214,51,Male,68677.00,21
1215,54,Female,20970.00,7
1216,46,Male,69139.00,20
1217,26,Female,59456.00,94
1218,54,Female,23575.00,53
1219,55,Male,172131.00,98
1220,84,Male,164744.00,76
1221,18,Male,33775.00,13
1222,41,Male,118905.00,36
1223,56,Male,124202.00,54
1224,78,Female,45603.00,59
1225,70,Female,68189.00,3
1226,82,Male,63234.00,19
1227,89,Female,34904.00,13
1228,42,Male,90377.00,57
1229,23,Male,159264.00,70
1230,33,Male,140340.00,75
1231,60,Male,172766.00,79
1232,80,Male,131423.00,52
1233,20,Male,43889.00,86
1234,44,Male,130050.00,5
1235,45,Female,104104.00,47
1236,50,Male,75044.00,29
1237,20,Male,195860.00,98
1238,22,Female,53327.00,85
1239,54,Male,180202.00,41
1240,64,Male,122941.00,28
1241,51,Male,71073.00,76
1242,59,Male,152253.00,21
1243,72,Male,189546.00,59
1244,79,Female,140819.00,59
1245,84,Female,79616.00,25
1246,69,Female,183887.00,37
1247,39,Female,167940.00,17
1248,63,Female,39267.00,54
1249,70,Female,90451.00,25
1250,43,Male,36442.00,39
1251,49,Female,103063.00,32
1252,74,Male,137009.00,14
1253,83,Male,197898.00,38
1254,37,Male,184423.00,28
1255,64,Male,86981.00,27
1256,45,Male,61391.00,29
1257,31,Male,197578.00,34
1258,20,Female,148564.00,82
1259,72,Female,173892.00,13
1260,30,Male,46114.00,91
1261,29,Male,41076.00,20
1262,57,Male,151123.00,72
1263,62,Female,46973.00,46
1264,39,Female,144125.00,78
1265,69,Male,69086.00,65
1266,89,Male,96022.00,54
1267,65,Female,107478.00,59
1268,47,Female,149458.00,10
1269,37,Female,143768.00,96
1270,82,Female,193101.00,39
1271,44,Female,32358.00,51
1272,76,Male,23825.00,38
1273,42,Female,32499.00,33
1274,19,Male,85326.00,83
1275,57,Male,112064.00,71
1276,56,Male,136874.00,59
1277,60,Female,56182.00,28
1278,90,Male,40000.00,35
1279,76,Female,99849.00,30
1280,30,Male,49997.00,15
1281,71,Female,153562.00,91
1282,25,Male,120657.00,50
1283,74,Female,129142.00,63
1284,41,Female,173239.00,73
1285,87,Male,147692.00,71
1286,19,Female,175102.00,66
1287,35,Female,74445.00,55
1288,78,Female,56392.00,26
1289,70,Male,30425.00,65
1290,37,Male,109243.00,11
1291,82,Female,28546.00,91
1292,80,Female,79714.00,57
1293,80,Female,40730.00,17
1294,73,Male,64806.00,2
1295,39,Male,58394.00,85
1296,35,Female,149263.00,2
1297,72,Male,79863.00,35
1298,51,Male,65449.00,89
1299,79,Female,20179.00,82
1300,78,Female,59920.00,74
1301,70,Female,25739.00,20
1302,62,Female,123784.00,41
1303,72,Male,20921.00,51
1304,33,Female,57035.00,39
1305,77,Male,164690.00,73
1306,69,Male,152869.00,11
1307,21,Male,29017.00,23
1308,27,Male,182282.00,9
1309,31,Female,97597.00,41
1310,39,Female,117142.00,74
1311,28,Female,123614.00,60
1312,88,Female,121740.00,14
1313,33,Male,118693.00,57
1314,82,Male,156850.00,49
1315,80,Female,188044.00,20
1316,89,Male,67968.00,18
1317,65,Male,93707.00,27
1318,82,Male,68981.00,54
1319,18,Female,145216.00,33
1320,81,Female,35606.00,89
1321,53,Male,38664.00,42
1322,23,Female,92139.00,38
1323,52,Male,69104.00,16
1324,90,Male,179804.00,65
1325,71,Male,153322.00,1
1326,57,Female,71410.00,42
1327,67,Female,185087.00,68
1328,78,Female,120260.00,93
1329,29,Male,45087.00,65
1330,78,Female,146974.00,6
1331,21,Male,86585.00,87
1332,20,Male,45952.00,67
1333,45,Female,65057.00,95
1334,57,Male,79739.00,54
1335,89,Male,113454.00,80
1336,32,Male,90214.00,71
1337,81,Female,22824.00,10
1338,63,Male,78357.00,9
1339,60,Male,32191.00,98
1340,88,Male,93534.00,40
1341,54,Male,46319.00,39
1342,87,Male,55612.00,20
1343,32,Male,58499.00,85
1344,24,Female,64324.00,5
1345,47,Male,49759.00,52
1346,56,Female,88066.00,83
1347,55,Female,87740.00,50
1348,88,Female,70009.00,93
1349,75,Male,146719.00,24
1350,54,Female,85835.00,94
1351,67,Female,103862.00,53
1352,80,Male,198066.00,28
1353,34,Female,104458.00,65
1354,85,Male,133883.00,46
1355,34,Male,81814.00,48
1356,45,Female,195469.00,23
1357,90,Female,147091.00,33
1358,20,Female,124438.00,27
1359,41,Female,84442.00,98
1360,39,Female,101603.00,11
1361,76,Male,182291.00,22
1362,21,Male,37428.00,9
1363,49,Male,197959.00,84
1364,71,Male,134411.00,70
1365,56,Female,165594.00,76
1366,44,Male,23370.00,44
1367,50,Male,193064.00,63
1368,27,Female,105000.00,81
1369,50,Male,154562.00,93
1370,41,Male,154487.00,92
1371,40,Male,49821.00,77
1372,63,Male,66491.00,14
1373,23,Male,198123.00,70
1374,76,Male,146540.00,98
1375,79,Male,84929.00,20
1376,50,Male,180539.00,59
1377,37,Male,120883.00,82
1378,27,Female,165136.00,32
1379,53,Female,66142.00,5
1380,27,Male,62648.00,51
1381,82,Male,71027.00,38
1382,57,Female,173176.00,64
1383,44,Male,129040.00,16
1384,50,Female,79508.00,47
1385,86,Female,50624.00,67
1386,89,Female,130925.00,23
1387,25,Male,86222.00,84
1388,31,Male,30888.00,64
1389,70,Male,109471.00,5
1390,62,Female,97013.00,27
1391,80,Male,37201.00,31
1392,43,Male,190206.00,58
1393,56,Female,171382.00,37
1394,40,Male,137280.00,78
1395,70,Male,121668.00,87
1396,65,Male,175966.00,60
1397,75,Male,22880.00,90
1398,81,Male,195716.00,59
1399,47,Male,37878.00,99
1400,86,Male,109073.00,60
1401,52,Female,37812.00,77
1402,26,Female,45405.00,9
1403,39,Female,97520.00,43
1404,36,Female,32461.00,73
1405,70,Female,121030.00,3
1406,51,Male,110099.00,74
1407,65,Male,31557.00,69
1408,23,Female,185325.00,68
1409,55,Female,41874.00,50
1410,84,Female,115451.00,54
1411,70,Female,28186.00,46
1412,78,Female,56955.00,69
1413,42,Male,181116.00,46
1414,62,Female,42635.00,79
1415,48,Female,26228.00,53
1416,80,Female,104334.00,37
1417,20,Female,81952.00,29
1418,37,Female,170729.00,84
1419,45,Female,133976.00,32
1420,83,Male,100949.00,91
1421,66,Female,99421.00,54
1422,88,Female,35045.00,25
1423,80,Female,100270.00,7
1424,52,Male,25196.00,48
1425,38,Female,31020.00,51
1426,68,Male,97239.00,46
1427,88,Female,167380.00,53
1428,62,Male,154482.00,15
1429,43,Female,69601.00,2
1430,31,Male,58824.00,8
1431,63,Male,73933.00,10
1432,48,Female,181591.00,39
1433,32,Female,139668.00,97
1434,67,Female,185347.00,41
1435,25,Male,178760.00,93
1436,75,Male,82445.00,1
1437,62,Male,124146.00,53
1438,90,Male,175009.00,36
1439,31,Female,192458.00,38
1440,66,Male,89359.00,53
1441,45,Female,23655.00,66
1442,46,Male,195123.00,98
1443,32,Male,100814.00,41
1444,48,Female,182867.00,59
1445,62,Male,100090.00,60
1446,19,Male,94252.00,91
1447,85,Male,187630.00,38
1448,47,Female,59703.00,18
1449,29,Female,198566.00,49
1450,75,Female,152156.00,78
1451,70,Male,35740.00,23
1452,85,Female,65777.00,48
1453,34,Female,182531.00,73
1454,73,Male,175324.00,44
1455,71,Female,69174.00,43
1456,62,Female,154779.00,55
1457,64,Male,93964.00,8
1458,44,Male,122787.00,89
1459,35,Male,58812.00,48
1460,46,Female,166076.00,57
1461,89,Male,125040.00,36
1462,86,Male,40589.00,35
1463,87,Male,69367.00,17
1464,55,Male,114243.00,52
1465,65,Female,53749.00,98
1466,57,Male,73586.00,41
1467,49,Female,97156.00,49
1468,80,Male,102681.00,63
1469,81,Male,174829.00,47
1470,76,Female,177531.00,51
1471,56,Female,145172.00,51
1472,78,Male,101668.00,38
1473,50,Male,23835.00,57
1474,82,Male,39352.00,11
1475,74,Female,28750.00,67
1476,43,Male,187053.00,76
1477,68,Female,90369.00,14
1478,26,Male,162256.00,61
1479,61,Male,40536.00,77
1480,18,Female,169153.00,70
1481,21,Female,20897.00,37
1482,87,Male,109348.00,53
1483,65,Male,46096.00,15
1484,76,Female,199776.00,59
1485,88,Female,89470.00,33
1486,27,Male,169405.00,64
1487,34,Female,46118.00,9
1488,59,Male,137094.00,23
1489,33,Male,159229.00,82
1490,40,Female,26512.00,49
1491,48,Female,29548.00,55
1492,61,Female,173538.00,98
1493,64,Male,55150.00,5
1494,86,Male,100165.00,35
1495,76,Female,173778.00,27
1496,55,Female,49522.00,89
1497,32,Female,138000.00,21
1498,54,Female,42083.00,57
1499,29,Female,28458.00,61
1500,36,Female,69321.00,50
1501,88,Male,84624.00,30
1502,75,Male,134809.00,35
1503,61,Male,35349.00,77
1504,44,Male,53498.00,89
1505,86,Male,145243.00,25
1506,32,Male,35564.00,6
1507,31,Female,105433.00,84
1508,89,Female,96250.00,94
1509,26,Male,193927.00,42
1510,76,Female,76357.00,25
1511,90,Male,189570.00,1
1512,74,Female,35999.00,59
1513,65,Male,186952.00,51
1514,84,Female,85278.00,71
1515,81,Male,146214.00,90
1516,55,Female,155461.00,46
1517,43,Female,73171.00,15
1518,26,Female,32328.00,52
1519,69,Female,152344.00,75
1520,53,Female,30726.00,49
1521,83,Male,151069.00,50
1522,77,Male,136030.00,64
1523,37,Male,161532.00,92
1524,82,Female,109514.00,83
1525,31,Male,119270.00,79
1526,53,Male,182101.00,22
1527,58,Male,122001.00,41
1528,24,Male,172084.00,23
1529,75,Male,127765.00,93
1530,85,Male,115776.00,70
1531,40,Male,122518.00,73
1532,61,Female,28718.00,82
1533,83,Male,25375.00,24
1534,49,Female,103961.00,69
1535,49,Female,73690.00,47
1536,39,Female,87152.00,39
1537,42,Male,148897.00,40
1538,60,Male,107693.00,8
1539,26,Female,111258.00,91
1540,61,Male,36267.00,12
1541,20,Male,36980.00,99
1542,28,Male,52352.00,68
1543,66,Female,64187.00,65
1544,41,Female,41661.00,66
1545,24,Male,198879.00,100
1546,57,Female,97398.00,64
1547,21,Male,62056.00,81
1548,69,Female,84250.00,91
1549,58,Female,98907.00,34
1550,66,Male,54379.00,11
1551,83,Male,148085.00,39
1552,38,Female,148411.00,87
1553,74,Male,179913.00,5
1554,23,Male,23723.00,89
1555,51,Male,184446.00,78
1556,20,Male,155731.00,55
1557,73,Male,176332.00,68
1558,63,Male,178120.00,70
1559,66,Male,122141.00,79
1560,71,Female,77761.00,84
1561,25,Female,24449.00,67
1562,59,Female,72411.00,12
1563,53,Female,54721.00,20
1564,53,Male,68319.00,87
1565,41,Male,21275.00,74
1566,28,Male,121253.00,76
1567,37,Female,139264.00,94
1568,48,Male,65033.00,30
1569,84,Male,78803.00,89
1570,49,Female,174272.00,92
1571,74,Male,88168.00,49
1572,67,Male,62572.00,25
1573,84,Male,191921.00,29
1574,68,Male,115685.00,31
1575,33,Male,199974.00,89
1576,59,Male,136463.00,91
1577,22,Male,27557.00,21
1578,31,Female,97727.00,26
1579,62,Female,74599.00,55
1580,70,Female,29682.00,29
1581,33,Male,186172.00,41
1582,60,Male,140252.00,35
1583,28,Male,163852.00,96
1584,53,Female,110477.00,60
1585,66,Male,142648.00,76
1586,28,Female,75203.00,53
1587,52,Male,155333.00,13
1588,58,Female,154845.00,96
1589,36,Male,34796.00,78
1590,55,Male,196752.00,30
1591,29,Male,120272.00,1
1592,26,Female,189551.00,89
1593,38,Male,102342.00,37
1594,76,Female,23419.00,81
1595,52,Female,58278.00,52
1596,86,Female,163415.00,62
1597,35,Male,38725.00,96
1598,18,Male,167412.00,51
1599,65,Female,139922.00,41
1600,69,Female,184363.00,34
1601,83,Female,63152.00,29
1602,55,Male,91443.00,70
1603,30,Male,34334.00,78
1604,44,Male,120812.00,55
1605,76,Male,125673.00,93
1606,56,Male,107804.00,97
1607,70,Male,162133.00,36
1608,32,Female,25239.00,58
1609,63,Female,72368.00,36
1610,76,Female,52522.00,71
1611,19,Male,51450.00,21
1612,68,Female,124887.00,7
1613,87,Female,101328.00,50
1614,81,Male,89859.00,36
1615,79,Male,170260.00,8
1616,89,Female,145463.00,56
1617,76,Female,47825.00,98
1618,27,Male,159822.00,44
1619,50,Female,107783.00,1
1620,29,Male,75283.00,15
1621,61,Female,124481.00,6
1622,34,Male,81885.00,85
1623,37,Female,133135.00,91
1624,36,Male,83653.00,29
1625,48,Female,155979.00,43
1626,44,Male,71428.00,65
1627,26,Male,195850.00,6
1628,76,Male,109626.00,86
1629,68,Male,193591.00,87
1630,75,Male,30236.00,43
1631,50,Female,175589.00,26
1632,32,Male,41946.00,4
1633,69,Female,176349.00,22
1634,25,Male,103658.00,49
1635,33,Female,36545.00,15
1636,32,Male,176119.00,22
1637,79,Male,78788.00,92
1638,75,Male,35687.00,39
1639,57,Female,22928.00,24
1640,27,Female,89134.00,87
1641,52,Female,187024.00,47
1642,27,Female,59789.00,38
1643,75,Female,142387.00,88
1644,79,Female,63075.00,43
1645,64,Female,31419.00,44
1646,24,Female,97786.00,19
1647,81,Female,149116.00,23
1648,28,Female,105763.00,28
1649,31,Male,21434.00,17
1650,46,Male,41481.00,16
1651,46,Female,77869.00,88
1652,49,Female,55991.00,73
1653,77,Female,22709.00,28
1654,72,Female,106206.00,7
1655,48,Female,99453.00,29
1656,33,Male,57225.00,80
1657,72,Female,145160.00,10
1658,84,Male,37532.00,10
1659,32,Male,90856.00,6
1660,30,Male,187694.00,67
1661,68,Female,20866.00,77
1662,71,Female,197001.00,15
1663,72,Male,100164.00,78
1664,83,Female,79505.00,77
1665,30,Female,71792.00,16
1666,38,Male,193288.00,71
1667,40,Female,67859.00,21
1668,28,Female,182439.00,13
1669,28,Female,70650.00,33
1670,51,Male,164173.00,63
1671,40,Female,125497.00,63
1672,53,Female,174351.00,37
1673,79,Female,120780.00,23
1674,85,Male,58960.00,28
1675,89,Female,90809.00,13
1676,89,Male,174494.00,34
1677,29,Male,65528.00,18
1678,85,Female,107755.00,50
1679,34,Male,135433.00,47
